id2,author,title,journal,year
2b7a6930-abdf-11e9-9d8f-04ea56df376a,"[222451, 1514416, 1445405]","[59635, 1937089, 1557166, 1937089, 1999594, 1937089, 1399392, 1937089, 700913, 0, 1937089, 320446, 1937089, 533137]","[474732, 1326715, 375825, 1303834, 1225181, 1454169, 1870479]",1973.0
2b7b8238-abdf-11e9-8959-04ea56df376a,"[222451, 1514416, 1445405]","[59635, 1937089, 1557166, 1937089, 1999594, 1937089, 1399392, 1937089, 700913, 0, 1937089, 320446, 1937089, 533137]","[474732, 1326715, 375825, 1303834, 1225181, 1454169, 1870479, 1897776, 1993990, 1908390]",1973.0
2b7cbfd0-abdf-11e9-8ec9-04ea56df376a,"[0, 375825, 0, 567038, 286123, 375825, 0, 1659540, 422870, 874738, 1937089]",[0],[0],1958.0
2b7de89a-abdf-11e9-9e39-04ea56df376a,"[1175465, 1392015, 1393161, 1024716, 936323, 202230, 178821, 533137, 1381483, 35295]","[686317, 1937089, 958766, 1937089, 801477, 1937089, 958766]","[1822771, 375825, 140426, 1229136, 1021786, 1106221, 375825, 42754, 1897776, 1993990, 1908390, 1937089, 574729, 261942, 669257, 1883113, 1659540, 610890, 474732, 0, 1221010, 178821, 0]",1982.0
2b7f2614-abdf-11e9-aa4f-04ea56df376a,"[1175465, 1392015, 1393161, 1024716, 936323, 202230, 178821, 533137, 1381483, 35295]","[686317, 1937089, 1149565, 1937089, 1149565, 594673]","[0, 1822771, 375825, 140426, 1229136, 1021786, 1106221, 375825, 42754, 1883113, 1937089, 1477501, 610890, 474732, 0, 1659540, 261942]",1982.0
2b805e7a-abdf-11e9-bf14-04ea56df376a,"[0, 1392015, 1393161, 1024716, 936323, 202230, 178821, 533137, 1381483, 35295]","[686317, 1937089, 1149565, 1937089, 1149565, 594673, 1937089, 704172]","[0, 1822771, 375825, 140426, 1229136, 1021786, 1106221, 375825, 42754, 1883113, 1659540, 610890, 474732, 0, 1221010, 178821, 0]",1982.0
2b811e22-abdf-11e9-9f6b-04ea56df376a,"[1175465, 1392015, 1393161, 1024716, 936323, 202230, 178821, 533137, 1381483, 35295]","[686317, 1937089, 1149565, 1937089, 1149565, 594673, 1937089, 0, 1937089, 31773]","[0, 1822771, 375825, 140426, 1229136, 1021786, 1106221, 375825, 42754, 89816]",1982.0
2b841d14-abdf-11e9-ae2c-04ea56df376a,"[1659540, 1974225, 1221010, 1416345, 0, 322635, 436132]","[600048, 1937089, 704172]","[1379198, 375825, 938112]",2003.0
2b85181a-abdf-11e9-b04f-04ea56df376a,"[1001140, 567038, 1211553, 632526, 344050]",[549047],"[195625, 1341413, 757640, 1341413, 0]",2010.0
2b8652ae-abdf-11e9-a4cb-04ea56df376a,"[0, 567038, 1211553, 632526, 344050]","[549047, 1937089, 704172]","[1471461, 1120514, 0, 1937089, 195625, 1341413, 757640, 1341413, 0]",2010.0
2b872940-abdf-11e9-9ec0-04ea56df376a,"[1489771, 1554078, 1108817, 178821, 533137, 288405, 7586, 375825, 140426, 472288, 1258259, 455786, 1842427, 567038, 1898345, 600917, 1348552]","[1427218, 1937089, 1300113, 1575106, 1937089, 318192, 1937089, 235233]","[1326715, 375825, 990131, 179125, 375825, 97398, 1937089, 1326715, 375825, 990131, 179125, 375825, 97398]",2015.0
2b886652-abdf-11e9-8628-04ea56df376a,"[1659540, 1027777, 386275, 1221010]","[0, 1937089, 1442819]","[1030056, 1448274, 1957229, 1659540, 624230]",2010.0
2b89d1d0-abdf-11e9-b3a9-04ea56df376a,"[1659540, 1027777, 386275, 1221010]","[727867, 471644, 1937089, 1442819]","[628702, 624230]",
2b8a6dde-abdf-11e9-993d-04ea56df376a,"[1659540, 1027777, 386275, 1221010]","[0, 1937089, 1442819]","[1030056, 1448274, 1957229, 1659540, 624230]",2010.0
2b8b6400-abdf-11e9-a84a-04ea56df376a,"[856620, 235864, 1318691, 539402, 726540, 5673, 662319, 1084250]","[0, 1937089, 171739, 1937089, 1102030, 1937089, 1821018, 1937089, 762434, 1937089, 1338664]","[820108, 1139982, 1442819, 1897776, 1569191, 1908390, 358748, 695776, 1387321, 660231, 1937089, 0, 748093, 0, 373213, 1341413, 0]",2013.0
2b8c9edc-abdf-11e9-b439-04ea56df376a,"[1632727, 1200068, 567038, 140426, 1872753, 1190412]","[1896555, 1937089, 491718]","[499138, 90865]",1994.0
2b8dd6ee-abdf-11e9-be77-04ea56df376a,"[1632727, 1200068, 567038, 140426, 1872753, 1190412]","[1896555, 1937089, 491718]","[499138, 90865]",1994.0
2b8f0f36-abdf-11e9-a397-04ea56df376a,"[1459343, 0, 1686036, 0, 1761999, 0, 0]","[842123, 1937089, 1082627, 1937089, 1563413, 1937089, 1807725]","[741235, 461294, 1937089, 0, 1455532, 1937089, 0, 0]",1974.0
2b908562-abdf-11e9-b6cb-04ea56df376a,"[1459343, 0, 1630582, 0, 1768485, 0, 0]","[842123, 1937089, 1082627, 1937089, 690262, 1937089, 1807725]","[1070335, 0, 1861900, 773138, 1937089, 0, 1659540, 741235]",1974.0
2b915db4-abdf-11e9-bdfa-04ea56df376a,"[1459343, 0, 1686036, 0, 1761999, 0, 0]","[842123, 1937089, 1082627, 1937089, 690262, 1937089, 1807725, 1937089, 1084856]","[1070335, 0, 1861900, 773138, 1937089, 0, 1937089, 0]",1974.0
2b924c28-abdf-11e9-a8a0-04ea56df376a,"[474732, 1122242, 977767, 0, 1659540, 15730, 1221010, 474732, 1199097, 1000506, 1430178]",[239068],[0],
2b9389e2-abdf-11e9-9266-04ea56df376a,"[474732, 1122242, 977767, 132663]","[0, 1937089, 1739605, 1937089, 1378626, 1937089, 1100109, 1937089, 1454708, 1937089, 432322]","[474732, 1199097, 1000506]",2011.0
2b9425d8-abdf-11e9-9fab-04ea56df376a,"[474732, 1642273, 1112136, 1396661]","[239068, 1937089, 481219, 1937089, 1378626, 1937089, 197982, 1937089, 1454708, 1937089, 432322]","[474732, 1199097, 1000506]",2011.0
2b9591e2-abdf-11e9-a7ec-04ea56df376a,"[0, 0]","[239068, 1937089, 1454708, 1937089, 1518933, 1937089, 704172]","[474732, 1642273, 1112136, 0, 474732, 1199097, 1000506, 0]",2011.0
2b962dd2-abdf-11e9-96bd-04ea56df376a,"[474732, 738449, 375825, 140426, 408518, 940078, 140426, 282592, 0]",[1742376],"[1326715, 375825, 140426, 499138, 85939, 88287]",1973.0
2b976636-abdf-11e9-8caa-04ea56df376a,"[0, 738449, 375825, 140426, 408518, 940078, 140426, 282592, 284213]","[1742376, 1937089, 704172]","[1326715, 375825, 140426, 499138, 85939, 88287]",1973.0
2b99d610-abdf-11e9-96b0-04ea56df376a,"[1575492, 623741, 172137, 1575879, 1393161, 1937089, 610890, 506585, 0, 0]","[1560389, 1937089, 803867, 1937089, 0, 1937089, 1442819]","[0, 1253575, 1234835, 1214448, 553125, 474732, 1562100, 239389, 187213, 1833484, 1700728, 0]",2012.0
2b9b0e2e-abdf-11e9-af0b-04ea56df376a,"[0, 927457, 1659540, 422870, 610890, 1937089]","[216647, 312328]","[1659540, 934810, 608672, 676303]",1928.0
2b9c463a-abdf-11e9-9ca3-04ea56df376a,[0],"[216647, 312328]","[1659540, 934810, 608672, 676303]",1928.0
2b9ce24a-abdf-11e9-9ee5-04ea56df376a,"[826724, 375825, 1227253, 426829, 936983, 1848463, 735790, 653618, 880194, 940078, 802742, 269088, 1937089, 0, 386275, 1937089, 537143]","[437026, 1937089, 1639045, 1937089, 1648185, 1937089, 1704675, 1937089, 362280, 1937089, 276282, 1937089, 959045, 1937089, 0, 1937089, 1900063]","[1742944, 1550813, 436205, 1326715, 375825, 936333, 1911364, 1897776, 1569191, 1908390, 358748, 82429, 37154, 1937089, 0, 296643, 1937089, 0, 0]",2017.0
2b9e1a5c-abdf-11e9-9b97-04ea56df376a,"[0, 375825, 1227253, 426829, 936983, 1848463, 735790, 653618, 880194, 940078, 802742, 269088, 1937089, 386275, 178821, 296643, 1550813, 436205, 1326715, 375825, 936333, 1911364, 39288]","[236594, 1937089, 1639045, 1937089, 232651, 1937089, 1704675, 1937089, 787931, 1223766]",[0],2017.0
2b9f528a-abdf-11e9-a24f-04ea56df376a,"[0, 375825, 687057, 426829, 1287958, 1325169, 735790, 792827, 335560, 940078, 802742, 1737109, 1937089, 1058826]","[236594, 1937089, 1704675, 1937089, 276282, 1937089, 1223766, 1937089, 959045, 1937089, 1900063, 1937089, 0, 1937089, 704172]","[1550813, 436205, 1326715, 375825, 936333, 1911364]",2017.0
2ba08efa-abdf-11e9-90a4-04ea56df376a,"[826724, 375825, 687057, 426829, 1287958, 1325169, 735790, 792827, 335560, 940078, 802742, 1737109]","[236594, 1937089, 1704675, 1937089, 276282, 1937089, 1223766]","[1550813, 436205, 1326715, 375825, 936333, 1911364]",2017.0
2ba12f36-abdf-11e9-92fc-04ea56df376a,[0],"[1447686, 1937089, 1414089]","[23749, 72129, 1120000, 375825, 918704]",1989.0
2ba26740-abdf-11e9-a32b-04ea56df376a,[0],"[1447686, 1414089]","[72129, 1120000, 375825, 918704, 1937089, 0]",1989.0
2ba39dca-abdf-11e9-a93e-04ea56df376a,"[1145446, 178821, 1145446, 72129, 1120000, 375825, 918704, 1111571]",[1447686],[0],1989.0
2ba4d5da-abdf-11e9-92e7-04ea56df376a,[0],"[1447686, 1937089, 1414089]","[72129, 1120000, 375825, 1639202, 1145446]",1989.0
2ba5a0b0-abdf-11e9-bd6e-04ea56df376a,"[474732, 1358958, 375825, 140426, 1630934, 940078, 140426, 828822, 1341413, 1016810, 1004302, 1937089, 474732, 499138, 1326715, 375825, 272243, 1463299, 1897776, 1569191, 1908390]","[29300, 1937089, 1408368]","[619231, 872885, 1937089, 0, 610890, 1937089, 0, 0]",1999.0
2ba6ddc2-abdf-11e9-8664-04ea56df376a,"[474732, 1358958, 375825, 140426, 1630934, 940078, 140426, 828822, 1341413, 1016810, 1004302]","[731192, 1937089, 1622345]","[474732, 499138, 1326715, 375825, 272243, 1463299]",1999.0
2ba779ca-abdf-11e9-820e-04ea56df376a,"[753131, 607853, 375825, 947782, 235042, 857538, 355678, 603294, 263839, 462538, 1116534, 511826, 1565992, 0, 0]","[1696857, 1937089, 1005614, 1937089, 484645, 1937089, 201626, 1937089, 773314, 1937089, 407071, 1937089, 0, 1937089, 262941, 1937089, 1422333]","[1636422, 1326715, 375825, 97398, 692773, 1994883]",2013.0
2ba94dec-abdf-11e9-b006-04ea56df376a,"[0, 607853, 375825, 947782, 235042, 857538, 355678, 603294, 263839, 462538, 1116534, 511826, 1565992, 0, 462538]","[1696857, 1937089, 1005614, 1937089, 484645, 1937089, 201626, 1937089, 773314, 1937089, 407071, 1937089, 0, 1937089, 704172]","[1636422, 1326715, 375825, 97398, 692773, 1994883]",2013.0
2ba9ea0c-abdf-11e9-a158-04ea56df376a,"[753131, 642987, 375825, 1939316, 53793, 907905, 355678, 603294, 567736, 1277931, 1116534, 411283, 986037, 0, 1277931]","[1696857, 1937089, 289183, 1937089, 484645, 1937089, 289183, 1937089, 773314, 1937089, 1825172, 1937089, 0, 1937089, 1263024]","[1636422, 1326715, 375825, 97398, 692773, 1994883, 1897776, 1993990, 1908390]",2013.0
2bab220a-abdf-11e9-b1da-04ea56df376a,"[262941, 0, 0, 607853, 375825, 947782, 235042, 857538, 355678, 603294, 263839, 462538, 1116534, 511826, 1565992, 0, 462538]","[1696857, 1937089, 1005614, 1937089, 484645, 1937089, 201626, 1937089, 773314, 1937089, 407071, 1937089, 0]","[1636422, 1326715, 375825, 97398, 692773, 1994883]",2013.0
2bac5a1c-abdf-11e9-9e1e-04ea56df376a,[0],"[0, 1937089, 1149565]","[117184, 1931991, 0, 557695, 0, 610890]",2015.0
2bacf64c-abdf-11e9-8a5a-04ea56df376a,[0],"[0, 1937089, 1149565, 1937089, 1956885]","[117184, 1931991, 0, 557695, 0]",2015.0
2bae2e4c-abdf-11e9-8431-04ea56df376a,"[99115, 1190890, 1259328, 653170, 1145952, 1274432, 1685766, 1659540, 304681, 1221010, 648926, 1075066, 47600, 135712, 178821, 603294, 1014104, 995891, 1937089, 0, 553890, 1937089, 537143]","[0, 1937089, 0, 1937089, 1641953, 1937089, 787931, 1937089, 1266902]","[1522189, 1984469, 1937089, 0, 673727, 1937089, 0, 0]",2015.0
2baf6652-abdf-11e9-8f5d-04ea56df376a,"[1692918, 1658122, 0, 0, 1686036, 0]","[1130779, 481219, 708026]",[0],1885.0
2bb09e68-abdf-11e9-ad83-04ea56df376a,"[0, 1282508, 899602, 1012197, 1623825, 961990]","[0, 1937089, 1648185, 978371, 1937089, 535532, 1151855, 1047177]","[955815, 567038, 1156025, 1937089, 0]",2009.0
2bb30ea2-abdf-11e9-b609-04ea56df376a,"[567038, 1937089, 0, 1282508, 899602, 1012197, 1623825, 961990]","[0, 1937089, 1996151, 1937089, 535532, 1937089, 1776938]",[0],2009.0
2bb47ea4-abdf-11e9-9380-04ea56df376a,"[0, 1282508, 899602, 1012197, 1623825, 961990]","[0, 1937089, 1648185, 978371, 1937089, 535532, 1937089, 1151855, 1047177]","[955815, 567038, 1156025, 1937089, 0]",2009.0
2bb51aa8-abdf-11e9-9cce-04ea56df376a,"[0, 1282508, 899602, 1012197, 1623825, 961990, 1937089, 955815, 567038, 1156025, 1659540]","[0, 1937089, 1996151, 1937089, 535532, 1937089, 1776938]",[0],2009.0
2bb652c6-abdf-11e9-88ad-04ea56df376a,"[1600877, 375825, 1016930, 1318691, 940078, 1608326, 1659540, 0, 1221010, 1145446]","[0, 1937089, 1140351, 1937089, 0, 1937089, 1625755, 1937089, 46389, 1937089, 1610192]",[0],1993.0
2bb7b666-abdf-11e9-9457-04ea56df376a,"[0, 1478150, 1529199, 1951492, 468259, 720585, 1206100, 7390, 1281731, 178821, 0, 1925648, 0, 720585, 0, 720585, 23276, 1937089, 78117, 100496, 177360, 1591336, 1937089, 608694]","[953422, 1937089, 0, 1937089, 0, 1937089, 245518, 1937089, 227165, 1937089, 622119, 1937089, 457205, 1937089, 532023, 1937089, 1469789, 1937089, 850043]",[0],2016.0
2bb8526e-abdf-11e9-addd-04ea56df376a,"[0, 1937089, 0, 1478150, 0, 1951492, 468259, 720585, 1206100, 7390, 1281731, 178821, 0, 1925648, 0]","[953422, 1937089, 905673, 1149565, 481219, 1937089, 227165, 1937089, 432322, 905673, 1937089, 1575106, 555860, 432322, 457205, 1937089, 1414089, 197982, 1937089, 1469789]",[0],2016.0
2bb98a78-abdf-11e9-9e4c-04ea56df376a,"[0, 1478150, 1529199, 1951492, 468259, 720585, 1206100, 7390, 1281731, 178821, 0, 1925648, 0, 720585, 0, 720585, 23276, 1937089, 78117, 100496, 177360, 1591336, 1937089, 608694]","[953422, 1937089, 0, 1937089, 0, 1937089, 245518, 1937089, 227165, 1937089, 622119, 1937089, 457205, 1937089, 532023, 1937089, 1469789, 1937089, 850043]",[0],2016.0
2bbac290-abdf-11e9-a136-04ea56df376a,"[343180, 567038, 306712, 375825, 1801618, 479170, 940078, 737329, 918704, 1937089, 178821, 0]","[982593, 1937089, 262073, 1082627, 1937089, 1133271, 905673, 39021, 1937089, 31773]","[0, 1801618, 479170]",2015.0
2bbbfa9e-abdf-11e9-9ba5-04ea56df376a,"[677564, 0, 0, 567038, 306712, 375825, 1801618, 479170, 940078, 737329, 0, 1659540, 1984469, 1221010, 1801618, 479170, 608672]","[982593, 1937089, 262073, 1937089, 554359]",[0],
2bbc96ac-abdf-11e9-bef1-04ea56df376a,"[691165, 1826612, 567038, 763367, 375825, 144539, 1348552, 450455, 254538, 1593705, 1554098]","[688711, 1937089, 1648185]","[0, 1952132]",2015.0
2bbe029e-abdf-11e9-b73e-04ea56df376a,"[0, 271970, 567038, 1200853, 375825, 1464764, 20627, 1941569, 1320809, 1458301, 1821111]","[688711, 1937089, 1648185]","[0, 1952132, 1620253, 1659540, 676303]",2015.0
2bbf3ff4-abdf-11e9-a6e0-04ea56df376a,"[474732, 1064792, 567038, 140426, 1885123, 676831, 375825, 140426, 175214, 0, 940078, 140426, 848091, 634975, 375825, 140426, 1064792, 1362054, 1512092, 178821, 533137, 1245972, 375825, 1075028, 141966, 289825, 1259232, 1062567, 1937089, 0, 474732, 175214, 1270410, 375825, 0, 603294, 1482786, 1986729, 174323]","[0, 1937089, 1348912]",[0],2018.0
2bbfdc54-abdf-11e9-9d22-04ea56df376a,[0],"[0, 1937089, 704172]","[0, 0, 0]",1968.0
2bc11464-abdf-11e9-923b-04ea56df376a,[0],[0],[0],1968.0
2bc24c78-abdf-11e9-9fa6-04ea56df376a,[0],[0],"[0, 0, 1897776, 1569191, 1908390]",1968.0
2bc3843e-abdf-11e9-b064-04ea56df376a,"[0, 0, 1626223]",[0],[0],1968.0
2bc4bca8-abdf-11e9-baa5-04ea56df376a,[0],"[0, 1937089, 1807725]",[0],1968.0
2bc588e8-abdf-11e9-95e1-04ea56df376a,"[603263, 1827378, 1116534, 838524, 1057171]","[1347043, 1937089, 197982, 1937089, 222792, 1937089, 995179, 1937089, 1805035, 1937089, 1648185, 1937089, 1237921, 1937089, 1648185, 1937089, 0, 1937089, 995179, 1937089, 1225878, 1937089, 1414089]","[604845, 235351, 1093345, 446945, 781310, 818360, 1399970, 1368586, 178821, 1981119]",2005.0
2bc6fd12-abdf-11e9-a168-04ea56df376a,"[603263, 1827378, 1116534, 838524, 1057171]","[1347043, 1937089, 197982, 1937089, 1924549, 1937089, 995179, 1937089, 1805035, 1937089, 1648185, 1937089, 1648185, 1937089, 1225878, 1937089, 995179, 1937089, 1149565, 1937089, 1046609, 1937089, 944287, 1937089, 905673]","[604845, 235351, 1093345, 446945, 781310, 818360, 1209492, 1897776, 1569191, 1908390]",2005.0
2bc7f34c-abdf-11e9-ad45-04ea56df376a,"[603263, 1827378, 1116534, 838524, 1057171]","[1347043, 1937089, 197982]","[604845, 235351, 1093345, 446945, 781310, 818360, 1209492]",2005.0
2bc942ca-abdf-11e9-bc79-04ea56df376a,"[603263, 1838913, 1116534, 341071, 1802329]","[1347043, 1937089, 197982, 1937089, 222792, 1937089, 995179, 1937089, 1805035, 1937089, 1648185, 1937089, 1237921, 1937089, 1648185, 1937089, 0, 1937089, 995179, 1937089, 1225878, 1937089, 1149565, 1937089, 82096, 1937089, 905673, 1937089, 1317137, 1937089, 1414089]","[604845, 235351, 1093345, 446945, 781310, 818360, 1209492]",2005.0
2bca5262-abdf-11e9-8d10-04ea56df376a,"[0, 375825, 284518, 876769, 940078, 1034985, 1660949]","[1271599, 1937089, 342824, 1937089, 995179, 1937089, 1864697, 1937089, 567038, 1923601, 905673, 1937089, 704172]","[0, 1941689, 567038, 310719, 375825, 1034985, 0]",1980.0
2bcaf3f8-abdf-11e9-88fb-04ea56df376a,"[1913966, 0, 0, 594305, 375825, 1417967, 1814277, 940078, 1164976, 780379, 272204, 134352, 1064472, 0, 1659540, 1937089, 318664, 178821, 386275, 1326715, 375825, 140426, 820108, 88287, 375825, 934707, 223823]","[815197, 1937089, 0, 1937089, 617466]",[0],1988.0
2bcc2c2e-abdf-11e9-97a5-04ea56df376a,"[1612932, 594305, 375825, 1417967, 1814277, 940078, 1164976, 780379, 272204, 1957905, 1064472, 857257]","[815197, 1937089, 0, 1937089, 617466]","[1326715, 375825, 140426, 820108, 88287, 375825, 934707]",1988.0
2bcd644a-abdf-11e9-a98e-04ea56df376a,"[1612932, 594305, 375825, 1417967, 1814277, 940078, 1164976, 780379, 272204, 1957905, 1064472, 0]","[815197, 1937089, 0, 1937089, 617466]","[1326715, 375825, 140426, 820108, 88287, 375825, 934707]",1988.0
2bce9c52-abdf-11e9-a855-04ea56df376a,"[1612932, 594305, 375825, 1417967, 1814277, 940078, 1164976, 780379, 272204, 134352, 1064472, 857257]","[815197, 1937089, 1047177, 1937089, 617466, 1937089, 1575106, 1937089, 1692000, 1937089, 995179]","[1326715, 375825, 140426, 820108, 88287, 375825, 934707]",1988.0
2bcf3846-abdf-11e9-9cf9-04ea56df376a,"[48695, 1778318, 375825, 1504763, 1883328]","[1575106, 432322, 226396, 1937089, 1606760]","[160181, 1326715, 375825, 34147, 1937089, 0]",1989.0
2bd07058-abdf-11e9-9c57-04ea56df376a,"[48695, 1778318, 375825, 1504763, 1883328]","[1379967, 1937089, 1575106, 432322]","[160181, 1326715, 375825, 34147, 1897776, 1569191, 1908390, 1937089, 993862, 1937089, 0, 651379, 1937089, 0, 0]",1989.0
2bd1a868-abdf-11e9-a4d4-04ea56df376a,"[48695, 1778318, 375825, 1504763, 1883328]","[226396, 1937089, 1575106, 432322]","[160181, 1326715, 375825, 34147, 1937089, 0]",1989.0
2bd2e086-abdf-11e9-885b-04ea56df376a,[0],[0],"[1101701, 375825, 72129, 1844999, 1937089, 0]",2015.0
2bd37c8a-abdf-11e9-bcec-04ea56df376a,"[474732, 1729626, 375825, 72129, 938819, 940078, 1640243, 217902, 1232911, 512027]","[1566164, 1937089, 0, 1937089, 1338664, 1937089, 405980, 1937089, 1710698, 1937089, 0]","[645156, 38879, 1897776, 1569191, 1908390]",2006.0
2bd4b49e-abdf-11e9-a07d-04ea56df376a,"[474732, 1729626, 375825, 72129, 938819, 940078, 1640243, 217902, 1232911, 512027]","[1816612, 1937089, 995179, 1338664, 1937089, 131914, 1937089, 1625755, 276282, 1937089, 524497, 1937089, 1149565, 1937089, 0, 1937089, 1149565, 905673]",[0],2006.0
2bd5ecd8-abdf-11e9-8260-04ea56df376a,"[1548510, 375825, 0, 522421, 1067464, 178821, 533137, 716646, 650023, 567038, 360706, 104672, 0, 1659540]",[320463],"[1099323, 1326715, 375825, 497328, 1886417]",2017.0
2bd85cde-abdf-11e9-9364-04ea56df376a,"[1579355, 1116534, 1785849, 1474064, 567038, 1146183, 0, 495023, 1579355, 1116534, 1146183, 763099, 726540, 623373, 628702, 1659540, 741235, 230185, 1937089, 1937089, 0]",[61079],[0],2011.0
